Temperature - (Celsius), Year, Statistics, Country, ISO3
8.58399, 2002, Sep Average, Sweden, SWE
-0.4126, 2002, Oct Average, Sweden, SWE
-6.5819, 2002, Nov Average, Sweden, SWE
-10.497, 2002, Dec Average, Sweden, SWE
-12.014, 2003, Jan Average, Sweden, SWE
-7.0596, 2003, Feb Average, Sweden, SWE
-1.9608, 2003, Mar Average, Sweden, SWE
0.81071, 2003, Apr Average, Sweden, SWE
7.24585, 2003, May Average, Sweden, SWE
12.0475, 2003, Jun Average, Sweden, SWE
16.7854, 2003, Jul Average, Sweden, SWE
13.3668, 2003, Aug Average, Sweden, SWE
8.60455, 2003, Sep Average, Sweden, SWE
1.12014, 2003, Oct Average, Sweden, SWE
-2.1606, 2003, Nov Average, Sweden, SWE
-5.8714, 2003, Dec Average, Sweden, SWE
-10.085, 2004, Jan Average, Sweden, SWE
-7.1633, 2004, Feb Average, Sweden, SWE
-3.1592, 2004, Mar Average, Sweden, SWE
2.7444, 2004, Apr Average, Sweden, SWE
7.2757, 2004, May Average, Sweden, SWE
10.8306, 2004, Jun Average, Sweden, SWE
13.8337, 2004, Jul Average, Sweden, SWE
13.8392, 2004, Aug Average, Sweden, SWE
8.98031, 2004, Sep Average, Sweden, SWE
2.99453, 2004, Oct Average, Sweden, SWE
-4.1149, 2004, Nov Average, Sweden, SWE
-4.59, 2004, Dec Average, Sweden, SWE
-5.4085, 2005, Jan Average, Sweden, SWE
-7.3615, 2005, Feb Average, Sweden, SWE
-6.235, 2005, Mar Average, Sweden, SWE
2.25858, 2005, Apr Average, Sweden, SWE
6.10239, 2005, May Average, Sweden, SWE
11.683, 2005, Jun Average, Sweden, SWE
15.6143, 2005, Jul Average, Sweden, SWE
12.92, 2005, Aug Average, Sweden, SWE
9.08616, 2005, Sep Average, Sweden, SWE
4.40023, 2005, Oct Average, Sweden, SWE
-0.7583, 2005, Nov Average, Sweden, SWE
-7.1131, 2005, Dec Average, Sweden, SWE
-7.8376, 2006, Jan Average, Sweden, SWE
-8.5802, 2006, Feb Average, Sweden, SWE
-8.4929, 2006, Mar Average, Sweden, SWE
1.47492, 2006, Apr Average, Sweden, SWE
7.56082, 2006, May Average, Sweden, SWE
12.5153, 2006, Jun Average, Sweden, SWE
15.5365, 2006, Jul Average, Sweden, SWE
15.1779, 2006, Aug Average, Sweden, SWE
10.3805, 2006, Sep Average, Sweden, SWE
3.54022, 2006, Oct Average, Sweden, SWE
-1.3539, 2006, Nov Average, Sweden, SWE
-1.868, 2006, Dec Average, Sweden, SWE
-7.4227, 2007, Jan Average, Sweden, SWE
-10.37, 2007, Feb Average, Sweden, SWE
-0.8245, 2007, Mar Average, Sweden, SWE
2.52545, 2007, Apr Average, Sweden, SWE
7.02146, 2007, May Average, Sweden, SWE
12.8835, 2007, Jun Average, Sweden, SWE
14.1963, 2007, Jul Average, Sweden, SWE
13.2637, 2007, Aug Average, Sweden, SWE
7.61863, 2007, Sep Average, Sweden, SWE
3.88193, 2007, Oct Average, Sweden, SWE
-3.1963, 2007, Nov Average, Sweden, SWE
-3.6746, 2007, Dec Average, Sweden, SWE
-5.0322, 2008, Jan Average, Sweden, SWE
-3.7811, 2008, Feb Average, Sweden, SWE
-4.297, 2008, Mar Average, Sweden, SWE
1.8943, 2008, Apr Average, Sweden, SWE
7.26367, 2008, May Average, Sweden, SWE
12.0532, 2008, Jun Average, Sweden, SWE
14.6574, 2008, Jul Average, Sweden, SWE
11.948, 2008, Aug Average, Sweden, SWE
7.63396, 2008, Sep Average, Sweden, SWE
3.61461, 2008, Oct Average, Sweden, SWE
-2.7299, 2008, Nov Average, Sweden, SWE
-5.0004, 2008, Dec Average, Sweden, SWE
-7.3619, 2009, Jan Average, Sweden, SWE
-9.7023, 2009, Feb Average, Sweden, SWE
-3.6938, 2009, Mar Average, Sweden, SWE
2.59443, 2009, Apr Average, Sweden, SWE
8.17292, 2009, May Average, Sweden, SWE
11.189, 2009, Jun Average, Sweden, SWE
14.3437, 2009, Jul Average, Sweden, SWE
13.7196, 2009, Aug Average, Sweden, SWE
9.50539, 2009, Sep Average, Sweden, SWE
0.83952, 2009, Oct Average, Sweden, SWE
-0.645, 2009, Nov Average, Sweden, SWE
-8.7284, 2009, Dec Average, Sweden, SWE
-12.891, 2010, Jan Average, Sweden, SWE
-12.448, 2010, Feb Average, Sweden, SWE
-5.6353, 2010, Mar Average, Sweden, SWE
1.62953, 2010, Apr Average, Sweden, SWE
7.01886, 2010, May Average, Sweden, SWE
10.8113, 2010, Jun Average, Sweden, SWE
15.6146, 2010, Jul Average, Sweden, SWE
12.7902, 2010, Aug Average, Sweden, SWE
8.14709, 2010, Sep Average, Sweden, SWE
2.77329, 2010, Oct Average, Sweden, SWE
-7.2141, 2010, Nov Average, Sweden, SWE
-13.006, 2010, Dec Average, Sweden, SWE
-8.9058, 2011, Jan Average, Sweden, SWE
-11.005, 2011, Feb Average, Sweden, SWE
-3.7945, 2011, Mar Average, Sweden, SWE
3.7651, 2011, Apr Average, Sweden, SWE
7.47777, 2011, May Average, Sweden, SWE
13.5425, 2011, Jun Average, Sweden, SWE
15.2851, 2011, Jul Average, Sweden, SWE
13.2023, 2011, Aug Average, Sweden, SWE
9.98481, 2011, Sep Average, Sweden, SWE
4.31814, 2011, Oct Average, Sweden, SWE
0.73031, 2011, Nov Average, Sweden, SWE
-3.5777, 2011, Dec Average, Sweden, SWE
-8.3688, 2012, Jan Average, Sweden, SWE
-9.0229, 2012, Feb Average, Sweden, SWE
-0.8492, 2012, Mar Average, Sweden, SWE
0.24438, 2012, Apr Average, Sweden, SWE
6.76503, 2012, May Average, Sweden, SWE
10.4387, 2012, Jun Average, Sweden, SWE
13.5902, 2012, Jul Average, Sweden, SWE
12.3989, 2012, Aug Average, Sweden, SWE
7.94312, 2012, Sep Average, Sweden, SWE
1.87115, 2012, Oct Average, Sweden, SWE
-1.2795, 2012, Nov Average, Sweden, SWE
-10.827, 2012, Dec Average, Sweden, SWE
-9.2304, 2013, Jan Average, Sweden, SWE
-7.4992, 2013, Feb Average, Sweden, SWE
-7.9322, 2013, Mar Average, Sweden, SWE
0.40987, 2013, Apr Average, Sweden, SWE
9.62597, 2013, May Average, Sweden, SWE
13.0305, 2013, Jun Average, Sweden, SWE
14.2996, 2013, Jul Average, Sweden, SWE
13.347, 2013, Aug Average, Sweden, SWE
9.27898, 2013, Sep Average, Sweden, SWE
3.5041, 2013, Oct Average, Sweden, SWE
-1.9118, 2013, Nov Average, Sweden, SWE
-3.4826, 2013, Dec Average, Sweden, SWE
-9.6447, 2014, Jan Average, Sweden, SWE
-2.9749, 2014, Feb Average, Sweden, SWE
-1.0938, 2014, Mar Average, Sweden, SWE
2.42752, 2014, Apr Average, Sweden, SWE
7.10368, 2014, May Average, Sweden, SWE
11.5333, 2014, Jun Average, Sweden, SWE
17.0625, 2014, Jul Average, Sweden, SWE
13.6754, 2014, Aug Average, Sweden, SWE
9.34882, 2014, Sep Average, Sweden, SWE
3.9999, 2014, Oct Average, Sweden, SWE
-1.6477, 2014, Nov Average, Sweden, SWE
-5.723, 2014, Dec Average, Sweden, SWE
-7.6262, 2015, Jan Average, Sweden, SWE
-5.5862, 2015, Feb Average, Sweden, SWE
-1.0382, 2015, Mar Average, Sweden, SWE
2.07592, 2015, Apr Average, Sweden, SWE
6.10043, 2015, May Average, Sweden, SWE
10.1219, 2015, Jun Average, Sweden, SWE
12.7134, 2015, Jul Average, Sweden, SWE
14.012, 2015, Aug Average, Sweden, SWE
9.69008, 2015, Sep Average, Sweden, SWE
3.52621, 2015, Oct Average, Sweden, SWE
-0.6702, 2015, Nov Average, Sweden, SWE
-3.3635, 2015, Dec Average, Sweden, SWE
-11.617, 2016, Jan Average, Sweden, SWE
-5.5792, 2016, Feb Average, Sweden, SWE
-2.1491, 2016, Mar Average, Sweden, SWE
1.70761, 2016, Apr Average, Sweden, SWE
8.61873, 2016, May Average, Sweden, SWE
12.1433, 2016, Jun Average, Sweden, SWE
14.6804, 2016, Jul Average, Sweden, SWE
12.2126, 2016, Aug Average, Sweden, SWE
10.3422, 2016, Sep Average, Sweden, SWE
2.80106, 2016, Oct Average, Sweden, SWE
-3.7868, 2016, Nov Average, Sweden, SWE
-4.1554, 2016, Dec Average, Sweden, SWE
-1.3815, 1991, Jan Average, Switzerland, CHE
-3.7325, 1991, Feb Average, Switzerland, CHE
3.9544, 1991, Mar Average, Switzerland, CHE
3.75361, 1991, Apr Average, Switzerland, CHE
6.17535, 1991, May Average, Switzerland, CHE
11.2682, 1991, Jun Average, Switzerland, CHE
16.2207, 1991, Jul Average, Switzerland, CHE
16.3362, 1991, Aug Average, Switzerland, CHE
13.36, 1991, Sep Average, Switzerland, CHE
5.94701, 1991, Oct Average, Switzerland, CHE
1.65388, 1991, Nov Average, Switzerland, CHE
-2.1693, 1991, Dec Average, Switzerland, CHE
-2.3395, 1992, Jan Average, Switzerland, CHE
-0.6076, 1992, Feb Average, Switzerland, CHE
2.28915, 1992, Mar Average, Switzerland, CHE
4.84294, 1992, Apr Average, Switzerland, CHE
11.0118, 1992, May Average, Switzerland, CHE
11.9757, 1992, Jun Average, Switzerland, CHE
15.1404, 1992, Jul Average, Switzerland, CHE
17.053, 1992, Aug Average, Switzerland, CHE
11.3805, 1992, Sep Average, Switzerland, CHE
4.97825, 1992, Oct Average, Switzerland, CHE
3.6438, 1992, Nov Average, Switzerland, CHE
-0.6163, 1992, Dec Average, Switzerland, CHE
0.2541, 1993, Jan Average, Switzerland, CHE
-2.202, 1993, Feb Average, Switzerland, CHE
0.99588, 1993, Mar Average, Switzerland, CHE
6.21256, 1993, Apr Average, Switzerland, CHE
10.4948, 1993, May Average, Switzerland, CHE
13.2653, 1993, Jun Average, Switzerland, CHE
13.3617, 1993, Jul Average, Switzerland, CHE
14.6908, 1993, Aug Average, Switzerland, CHE
10.0367, 1993, Sep Average, Switzerland, CHE
5.85536, 1993, Oct Average, Switzerland, CHE
-0.2341, 1993, Nov Average, Switzerland, CHE
0.78871, 1993, Dec Average, Switzerland, CHE
-0.227, 1994, Jan Average, Switzerland, CHE
-0.8743, 1994, Feb Average, Switzerland, CHE
5.16749, 1994, Mar Average, Switzerland, CHE
3.94156, 1994, Apr Average, Switzerland, CHE
9.52018, 1994, May Average, Switzerland, CHE
13.1742, 1994, Jun Average, Switzerland, CHE
17.5332, 1994, Jul Average, Switzerland, CHE
16.0186, 1994, Aug Average, Switzerland, CHE
10.8678, 1994, Sep Average, Switzerland, CHE
6.75894, 1994, Oct Average, Switzerland, CHE
5.11746, 1994, Nov Average, Switzerland, CHE
1.09422, 1994, Dec Average, Switzerland, CHE
-2.2269, 1995, Jan Average, Switzerland, CHE
1.80981, 1995, Feb Average, Switzerland, CHE
0.42326, 1995, Mar Average, Switzerland, CHE
5.34453, 1995, Apr Average, Switzerland, CHE
9.13327, 1995, May Average, Switzerland, CHE
10.9835, 1995, Jun Average, Switzerland, CHE
17.059, 1995, Jul Average, Switzerland, CHE
14.3541, 1995, Aug Average, Switzerland, CHE
9.00942, 1995, Sep Average, Switzerland, CHE
9.89928, 1995, Oct Average, Switzerland, CHE
1.68564, 1995, Nov Average, Switzerland, CHE
-1.5002, 1995, Dec Average, Switzerland, CHE
-1.4281, 1996, Jan Average, Switzerland, CHE
-2.9814, 1996, Feb Average, Switzerland, CHE
-0.1126, 1996, Mar Average, Switzerland, CHE
5.68848, 1996, Apr Average, Switzerland, CHE
8.7872, 1996, May Average, Switzerland, CHE
13.6265, 1996, Jun Average, Switzerland, CHE
13.636, 1996, Jul Average, Switzerland, CHE
13.4882, 1996, Aug Average, Switzerland, CHE
8.25435, 1996, Sep Average, Switzerland, CHE
6.85753, 1996, Oct Average, Switzerland, CHE
2.28858, 1996, Nov Average, Switzerland, CHE
-1.6866, 1996, Dec Average, Switzerland, CHE
-2.5984, 1997, Jan Average, Switzerland, CHE
1.41358, 1997, Feb Average, Switzerland, CHE
4.23956, 1997, Mar Average, Switzerland, CHE
4.27369, 1997, Apr Average, Switzerland, CHE
9.8327, 1997, May Average, Switzerland, CHE
12.1139, 1997, Jun Average, Switzerland, CHE
13.481, 1997, Jul Average, Switzerland, CHE
16.0212, 1997, Aug Average, Switzerland, CHE
12.7723, 1997, Sep Average, Switzerland, CHE
6.83086, 1997, Oct Average, Switzerland, CHE
2.63398, 1997, Nov Average, Switzerland, CHE
0.18756, 1997, Dec Average, Switzerland, CHE
-0.4872, 1998, Jan Average, Switzerland, CHE
1.42275, 1998, Feb Average, Switzerland, CHE
2.21378, 1998, Mar Average, Switzerland, CHE
4.72583, 1998, Apr Average, Switzerland, CHE
10.5885, 1998, May Average, Switzerland, CHE
13.5209, 1998, Jun Average, Switzerland, CHE
14.959, 1998, Jul Average, Switzerland, CHE
15.3358, 1998, Aug Average, Switzerland, CHE
10.7277, 1998, Sep Average, Switzerland, CHE
7.01121, 1998, Oct Average, Switzerland, CHE
-0.425, 1998, Nov Average, Switzerland, CHE
-1.2055, 1998, Dec Average, Switzerland, CHE
-0.4654, 1999, Jan Average, Switzerland, CHE
-2.6896, 1999, Feb Average, Switzerland, CHE
2.66114, 1999, Mar Average, Switzerland, CHE
5.33061, 1999, Apr Average, Switzerland, CHE
11.2688, 1999, May Average, Switzerland, CHE
11.9343, 1999, Jun Average, Switzerland, CHE
15.426, 1999, Jul Average, Switzerland, CHE
14.6656, 1999, Aug Average, Switzerland, CHE
13.5006, 1999, Sep Average, Switzerland, CHE
7.2283, 1999, Oct Average, Switzerland, CHE
0.48327, 1999, Nov Average, Switzerland, CHE
-0.8239, 1999, Dec Average, Switzerland, CHE
-2.2987, 2000, Jan Average, Switzerland, CHE
0.82812, 2000, Feb Average, Switzerland, CHE
2.47111, 2000, Mar Average, Switzerland, CHE
6.31207, 2000, Apr Average, Switzerland, CHE
11.3499, 2000, May Average, Switzerland, CHE
14.4553, 2000, Jun Average, Switzerland, CHE
12.6045, 2000, Jul Average, Switzerland, CHE
15.6198, 2000, Aug Average, Switzerland, CHE
12.1088, 2000, Sep Average, Switzerland, CHE
7.83146, 2000, Oct Average, Switzerland, CHE
3.19217, 2000, Nov Average, Switzerland, CHE
1.10016, 2000, Dec Average, Switzerland, CHE
-0.8086, 2001, Jan Average, Switzerland, CHE
0.38287, 2001, Feb Average, Switzerland, CHE
3.66507, 2001, Mar Average, Switzerland, CHE
3.71654, 2001, Apr Average, Switzerland, CHE
11.5569, 2001, May Average, Switzerland, CHE
11.829, 2001, Jun Average, Switzerland, CHE
15.1278, 2001, Jul Average, Switzerland, CHE
15.9436, 2001, Aug Average, Switzerland, CHE
8.63127, 2001, Sep Average, Switzerland, CHE
10.3397, 2001, Oct Average, Switzerland, CHE
0.86187, 2001, Nov Average, Switzerland, CHE
-2.7656, 2001, Dec Average, Switzerland, CHE
-1.796, 2002, Jan Average, Switzerland, CHE
2.11139, 2002, Feb Average, Switzerland, CHE
3.6213, 2002, Mar Average, Switzerland, CHE
5.28876, 2002, Apr Average, Switzerland, CHE
9.36416, 2002, May Average, Switzerland, CHE
15.3447, 2002, Jun Average, Switzerland, CHE
14.611, 2002, Jul Average, Switzerland, CHE
14.2492, 2002, Aug Average, Switzerland, CHE
10.1642, 2002, Sep Average, Switzerland, CHE
7.27344, 2002, Oct Average, Switzerland, CHE
4.16552, 2002, Nov Average, Switzerland, CHE
1.23671, 2002, Dec Average, Switzerland, CHE
-2.4598, 2003, Jan Average, Switzerland, CHE
-3.696, 2003, Feb Average, Switzerland, CHE
3.6863, 2003, Mar Average, Switzerland, CHE
5.57683, 2003, Apr Average, Switzerland, CHE
11.2142, 2003, May Average, Switzerland, CHE
15.7862, 2003, Jun Average, Switzerland, CHE
16.5325, 2003, Jul Average, Switzerland, CHE
17.7265, 2003, Aug Average, Switzerland, CHE
11.7988, 2003, Sep Average, Switzerland, CHE
4.65787, 2003, Oct Average, Switzerland, CHE
3.49349, 2003, Nov Average, Switzerland, CHE
-0.3851, 2003, Dec Average, Switzerland, CHE
-1.965, 2004, Jan Average, Switzerland, CHE
-0.743, 2004, Feb Average, Switzerland, CHE
1.17463, 2004, Mar Average, Switzerland, CHE
5.63437, 2004, Apr Average, Switzerland, CHE
8.19829, 2004, May Average, Switzerland, CHE
13.0891, 2004, Jun Average, Switzerland, CHE
14.4866, 2004, Jul Average, Switzerland, CHE
15.1487, 2004, Aug Average, Switzerland, CHE
12.2684, 2004, Sep Average, Switzerland, CHE
8.88197, 2004, Oct Average, Switzerland, CHE
1.88105, 2004, Nov Average, Switzerland, CHE
-0.9607, 2004, Dec Average, Switzerland, CHE
-2.1847, 2005, Jan Average, Switzerland, CHE
-3.8561, 2005, Feb Average, Switzerland, CHE
1.86179, 2005, Mar Average, Switzerland, CHE
5.63368, 2005, Apr Average, Switzerland, CHE
10.1773, 2005, May Average, Switzerland, CHE
14.7139, 2005, Jun Average, Switzerland, CHE
15.1336, 2005, Jul Average, Switzerland, CHE
13.2339, 2005, Aug Average, Switzerland, CHE
12.5546, 2005, Sep Average, Switzerland, CHE
8.73203, 2005, Oct Average, Switzerland, CHE
1.44393, 2005, Nov Average, Switzerland, CHE
-2.8286, 2005, Dec Average, Switzerland, CHE
-3.7821, 2006, Jan Average, Switzerland, CHE
-2.5324, 2006, Feb Average, Switzerland, CHE
0.23239, 2006, Mar Average, Switzerland, CHE
5.34615, 2006, Apr Average, Switzerland, CHE
9.6906, 2006, May Average, Switzerland, CHE
14.2683, 2006, Jun Average, Switzerland, CHE
18.4879, 2006, Jul Average, Switzerland, CHE
11.8183, 2006, Aug Average, Switzerland, CHE
14.0414, 2006, Sep Average, Switzerland, CHE
10.0074, 2006, Oct Average, Switzerland, CHE
4.51339, 2006, Nov Average, Switzerland, CHE
0.78284, 2006, Dec Average, Switzerland, CHE
1.30074, 2007, Jan Average, Switzerland, CHE
1.92527, 2007, Feb Average, Switzerland, CHE
2.60853, 2007, Mar Average, Switzerland, CHE
9.09621, 2007, Apr Average, Switzerland, CHE
10.9559, 2007, May Average, Switzerland, CHE
13.7242, 2007, Jun Average, Switzerland, CHE
14.3427, 2007, Jul Average, Switzerland, CHE
13.8469, 2007, Aug Average, Switzerland, CHE
10.0091, 2007, Sep Average, Switzerland, CHE
6.84163, 2007, Oct Average, Switzerland, CHE
0.93482, 2007, Nov Average, Switzerland, CHE
-1.4064, 2007, Dec Average, Switzerland, CHE
0.42085, 2008, Jan Average, Switzerland, CHE
1.00948, 2008, Feb Average, Switzerland, CHE
1.37658, 2008, Mar Average, Switzerland, CHE
4.48655, 2008, Apr Average, Switzerland, CHE
11.1243, 2008, May Average, Switzerland, CHE
13.702, 2008, Jun Average, Switzerland, CHE
14.7309, 2008, Jul Average, Switzerland, CHE
14.5733, 2008, Aug Average, Switzerland, CHE
9.81254, 2008, Sep Average, Switzerland, CHE
7.35372, 2008, Oct Average, Switzerland, CHE
2.1787, 2008, Nov Average, Switzerland, CHE
-1.5907, 2008, Dec Average, Switzerland, CHE
-3.7187, 2009, Jan Average, Switzerland, CHE
-2.1627, 2009, Feb Average, Switzerland, CHE
1.31831, 2009, Mar Average, Switzerland, CHE
7.7064, 2009, Apr Average, Switzerland, CHE
11.7928, 2009, May Average, Switzerland, CHE
13.0104, 2009, Jun Average, Switzerland, CHE
15.2403, 2009, Jul Average, Switzerland, CHE
16.5082, 2009, Aug Average, Switzerland, CHE
12.4676, 2009, Sep Average, Switzerland, CHE
6.78036, 2009, Oct Average, Switzerland, CHE
4.41317, 2009, Nov Average, Switzerland, CHE
-1.4505, 2009, Dec Average, Switzerland, CHE
-4.2576, 2010, Jan Average, Switzerland, CHE
-1.8705, 2010, Feb Average, Switzerland, CHE
1.1927, 2010, Mar Average, Switzerland, CHE
6.14389, 2010, Apr Average, Switzerland, CHE
8.02842, 2010, May Average, Switzerland, CHE
13.379, 2010, Jun Average, Switzerland, CHE
16.8795, 2010, Jul Average, Switzerland, CHE
13.872, 2010, Aug Average, Switzerland, CHE
10.1875, 2010, Sep Average, Switzerland, CHE
6.23828, 2010, Oct Average, Switzerland, CHE
2.43136, 2010, Nov Average, Switzerland, CHE
-3.3627, 2010, Dec Average, Switzerland, CHE
-1.5319, 2011, Jan Average, Switzerland, CHE
-0.1388, 2011, Feb Average, Switzerland, CHE
3.14158, 2011, Mar Average, Switzerland, CHE
8.61457, 2011, Apr Average, Switzerland, CHE
11.6095, 2011, May Average, Switzerland, CHE
13.2635, 2011, Jun Average, Switzerland, CHE
12.9944, 2011, Jul Average, Switzerland, CHE
15.8458, 2011, Aug Average, Switzerland, CHE
13.5815, 2011, Sep Average, Switzerland, CHE
7.41158, 2011, Oct Average, Switzerland, CHE
3.76875, 2011, Nov Average, Switzerland, CHE
0.91541, 2011, Dec Average, Switzerland, CHE
-0.8606, 2012, Jan Average, Switzerland, CHE
-5.3323, 2012, Feb Average, Switzerland, CHE
4.75617, 2012, Mar Average, Switzerland, CHE
5.17492, 2012, Apr Average, Switzerland, CHE
10.4634, 2012, May Average, Switzerland, CHE
14.0818, 2012, Jun Average, Switzerland, CHE
14.8282, 2012, Jul Average, Switzerland, CHE
16.4008, 2012, Aug Average, Switzerland, CHE
11.727, 2012, Sep Average, Switzerland, CHE
7.60409, 2012, Oct Average, Switzerland, CHE
3.6469, 2012, Nov Average, Switzerland, CHE
-0.6651, 2012, Dec Average, Switzerland, CHE
-1.6425, 2013, Jan Average, Switzerland, CHE
-3.5657, 2013, Feb Average, Switzerland, CHE
0.18947, 2013, Mar Average, Switzerland, CHE
5.98227, 2013, Apr Average, Switzerland, CHE
7.60508, 2013, May Average, Switzerland, CHE
12.8764, 2013, Jun Average, Switzerland, CHE
17.1597, 2013, Jul Average, Switzerland, CHE
15.5226, 2013, Aug Average, Switzerland, CHE
11.9225, 2013, Sep Average, Switzerland, CHE
8.84143, 2013, Oct Average, Switzerland, CHE
2.07317, 2013, Nov Average, Switzerland, CHE
0.19916, 2013, Dec Average, Switzerland, CHE
0.63296, 2014, Jan Average, Switzerland, CHE
1.28477, 2014, Feb Average, Switzerland, CHE
4.43475, 2014, Mar Average, Switzerland, CHE
7.49224, 2014, Apr Average, Switzerland, CHE
9.22946, 2014, May Average, Switzerland, CHE
14.4113, 2014, Jun Average, Switzerland, CHE
14.6247, 2014, Jul Average, Switzerland, CHE
13.1831, 2014, Aug Average, Switzerland, CHE
12.4297, 2014, Sep Average, Switzerland, CHE
9.71576, 2014, Oct Average, Switzerland, CHE
5.02944, 2014, Nov Average, Switzerland, CHE
0.68251, 2014, Dec Average, Switzerland, CHE
-0.7741, 2015, Jan Average, Switzerland, CHE
-1.6303, 2015, Feb Average, Switzerland, CHE
3.10906, 2015, Mar Average, Switzerland, CHE
6.51236, 2015, Apr Average, Switzerland, CHE
10.3894, 2015, May Average, Switzerland, CHE
14.6234, 2015, Jun Average, Switzerland, CHE
18.6714, 2015, Jul Average, Switzerland, CHE
16.8713, 2015, Aug Average, Switzerland, CHE
10.6261, 2015, Sep Average, Switzerland, CHE
6.81815, 2015, Oct Average, Switzerland, CHE
4.79494, 2015, Nov Average, Switzerland, CHE
2.80058, 2015, Dec Average, Switzerland, CHE
-0.3247, 2016, Jan Average, Switzerland, CHE
1.05076, 2016, Feb Average, Switzerland, CHE
1.69033, 2016, Mar Average, Switzerland, CHE
5.90326, 2016, Apr Average, Switzerland, CHE
9.28094, 2016, May Average, Switzerland, CHE
13.3377, 2016, Jun Average, Switzerland, CHE
16.1158, 2016, Jul Average, Switzerland, CHE
15.7389, 2016, Aug Average, Switzerland, CHE
14.0061, 2016, Sep Average, Switzerland, CHE
6.27319, 2016, Oct Average, Switzerland, CHE
2.65986, 2016, Nov Average, Switzerland, CHE
-0.1035, 2016, Dec Average, Switzerland, CHE
6.26799, 1991, Jan Average, Syria, SYR
7.12376, 1991, Feb Average, Syria, SYR
12.6858, 1991, Mar Average, Syria, SYR
17.6551, 1991, Apr Average, Syria, SYR
20.3736, 1991, May Average, Syria, SYR
26.1442, 1991, Jun Average, Syria, SYR
28.444, 1991, Jul Average, Syria, SYR
28.4104, 1991, Aug Average, Syria, SYR
25.7026, 1991, Sep Average, Syria, SYR
21.2402, 1991, Oct Average, Syria, SYR
13.9169, 1991, Nov Average, Syria, SYR
6.5647, 1991, Dec Average, Syria, SYR
3.18381, 1992, Jan Average, Syria, SYR
4.09799, 1992, Feb Average, Syria, SYR
9.16857, 1992, Mar Average, Syria, SYR
16.0631, 1992, Apr Average, Syria, SYR
20.823, 1992, May Average, Syria, SYR
25.143, 1992, Jun Average, Syria, SYR
27.2565, 1992, Jul Average, Syria, SYR
29.1876, 1992, Aug Average, Syria, SYR
24.5548, 1992, Sep Average, Syria, SYR
20.9274, 1992, Oct Average, Syria, SYR
12.2705, 1992, Nov Average, Syria, SYR
5.38273, 1992, Dec Average, Syria, SYR
5.24731, 1993, Jan Average, Syria, SYR
6.18723, 1993, Feb Average, Syria, SYR
11.4183, 1993, Mar Average, Syria, SYR
16.6549, 1993, Apr Average, Syria, SYR
19.7881, 1993, May Average, Syria, SYR
26.5247, 1993, Jun Average, Syria, SYR
29.3074, 1993, Jul Average, Syria, SYR
29.4958, 1993, Aug Average, Syria, SYR
25.5372, 1993, Sep Average, Syria, SYR
21.2287, 1993, Oct Average, Syria, SYR
10.8894, 1993, Nov Average, Syria, SYR
8.23501, 1993, Dec Average, Syria, SYR
8.95516, 1994, Jan Average, Syria, SYR
8.57112, 1994, Feb Average, Syria, SYR
11.9186, 1994, Mar Average, Syria, SYR
19.1729, 1994, Apr Average, Syria, SYR
23.047, 1994, May Average, Syria, SYR
26.4972, 1994, Jun Average, Syria, SYR
28.729, 1994, Jul Average, Syria, SYR
29.3329, 1994, Aug Average, Syria, SYR
27.7131, 1994, Sep Average, Syria, SYR
22.4298, 1994, Oct Average, Syria, SYR
13.0236, 1994, Nov Average, Syria, SYR
5.74946, 1994, Dec Average, Syria, SYR
7.39767, 1995, Jan Average, Syria, SYR
9.39316, 1995, Feb Average, Syria, SYR
12.0978, 1995, Mar Average, Syria, SYR
16.0892, 1995, Apr Average, Syria, SYR
23.1372, 1995, May Average, Syria, SYR
27.4065, 1995, Jun Average, Syria, SYR
28.7344, 1995, Jul Average, Syria, SYR
29.2228, 1995, Aug Average, Syria, SYR
25.274, 1995, Sep Average, Syria, SYR
19.6756, 1995, Oct Average, Syria, SYR
11.4421, 1995, Nov Average, Syria, SYR
7.09682, 1995, Dec Average, Syria, SYR
7.00173, 1996, Jan Average, Syria, SYR
9.09301, 1996, Feb Average, Syria, SYR
11.3987, 1996, Mar Average, Syria, SYR
16.7208, 1996, Apr Average, Syria, SYR
23.3516, 1996, May Average, Syria, SYR
26.7816, 1996, Jun Average, Syria, SYR
30.5018, 1996, Jul Average, Syria, SYR
29.3375, 1996, Aug Average, Syria, SYR
25.4119, 1996, Sep Average, Syria, SYR
18.9257, 1996, Oct Average, Syria, SYR
13.1516, 1996, Nov Average, Syria, SYR
10.5655, 1996, Dec Average, Syria, SYR
6.62347, 1997, Jan Average, Syria, SYR
5.62695, 1997, Feb Average, Syria, SYR
8.61592, 1997, Mar Average, Syria, SYR
15.0268, 1997, Apr Average, Syria, SYR
22.8012, 1997, May Average, Syria, SYR
26.4819, 1997, Jun Average, Syria, SYR
29.2407, 1997, Jul Average, Syria, SYR
27.3404, 1997, Aug Average, Syria, SYR
24.5497, 1997, Sep Average, Syria, SYR
20.8006, 1997, Oct Average, Syria, SYR
13.1746, 1997, Nov Average, Syria, SYR
8.57353, 1997, Dec Average, Syria, SYR
5.80015, 1998, Jan Average, Syria, SYR
7.41506, 1998, Feb Average, Syria, SYR
11.0632, 1998, Mar Average, Syria, SYR
17.8761, 1998, Apr Average, Syria, SYR
22.9512, 1998, May Average, Syria, SYR
