x,y,agri_emp
0,0,10
0.035,8.147790000000002e-4,10
0.07,0.0016071160000000002,10
0.10500000000000001,0.0023770110000000005,10
0.14,0.0031244640000000004,10
0.17500000000000002,0.0038494750000000006,10
0.21000000000000002,0.004552044000000001,10
0.24500000000000002,0.005232171000000001,10
0.28,0.005889856000000001,10
0.31500000000000006,0.006525099000000001,10
0.35000000000000003,0.007137900000000002,10
0.385,0.007728259,10
0.42000000000000004,0.008296176000000002,10
0.45500000000000007,0.008841651,10
0.49000000000000005,0.009364684000000002,10
0.525,0.009865275000000001,10
0.56,0.010343424,10
0.5950000000000001,0.010799131000000002,10
0.6300000000000001,0.011232396000000002,10
0.665,0.011643219,10
0.7000000000000001,0.012031600000000003,10
0.7350000000000001,0.012397539000000003,10
0.77,0.012741036,10
0.805,0.013062091000000005,10
0.8400000000000001,0.013360704000000003,10
0.8750000000000001,0.013636875000000003,10
0.9100000000000001,0.013890603999999999,10
0.9450000000000001,0.014121891000000001,10
0.9800000000000001,0.014330736,10
1.0150000000000001,0.014517139000000002,10
1.05,0.014681100000000002,10
1.0850000000000002,0.014822619,10
1.12,0.014941696,10
1.155,0.015038331000000002,10
1.1900000000000002,0.015112524,10
1.225,0.015164275000000001,10
1.2600000000000002,0.015193584,10
1.2950000000000002,0.015200451000000002,10
1.33,0.015184875999999996,10
1.3650000000000002,0.015146858999999999,10
1.4000000000000001,0.015086400000000003,10
1.435,0.015003499000000007,10
1.4700000000000002,0.014898156,10
1.5050000000000001,0.014770370999999994,10
1.54,0.014620144000000002,10
1.5750000000000002,0.014447475000000001,10
1.61,0.014252364000000007,10
1.6450000000000002,0.014034811000000001,10
1.6800000000000002,0.013794816000000001,10
1.715,0.013532378999999997,10
1.7500000000000002,0.013247500000000002,10
1.7850000000000001,0.012940179,10
1.8200000000000003,0.012610415999999992,10
1.8550000000000002,0.012258211000000005,10
1.8900000000000001,0.011883564,10
1.9250000000000003,0.011486475000000003,10
1.9600000000000002,0.011066943999999995,10
1.995,0.010624970999999997,10
2.0300000000000002,0.010160556000000001,10
2.0650000000000004,0.009673698999999994,10
2.1,0.009164400000000003,10
2.1350000000000002,0.008632658999999994,10
2.1700000000000004,0.008078475999999994,10
2.205,0.007501851000000004,10
2.24,0.006902783999999995,10
2.2750000000000004,0.006281275000000003,10
2.31,0.005637324000000006,10
2.345,0.004970930999999998,10
2.3800000000000003,0.004282095999999992,10
2.415,0.003570819000000003,10
2.45,0.002837099999999995,10
2.4850000000000003,0.002080938999999997,10
2.5200000000000005,0.0013023359999999873,10
2.555,5.012910000000009e-4,10
2.5900000000000003,-3.2219600000000376e-4,10
2.6250000000000004,-0.001168125000000006,10
2.66,-0.0020364960000000126,10
2.6950000000000003,-0.002927309000000017,10
2.7300000000000004,-0.0038405640000000185,10
2.765,-0.004776261000000004,10
2.8000000000000003,-0.005734400000000001,10
2.8350000000000004,-0.006714981000000009,10
2.87,-0.007718003999999987,10
2.9050000000000002,-0.008743469000000004,10
2.9400000000000004,-0.009791376000000018,10
2.975,-0.010861725000000003,10
3.0100000000000002,-0.011954516000000026,10
3.0450000000000004,-0.01306974900000002,10
3.08,-0.014207423999999996,10
3.115,-0.015367541000000012,10
3.1500000000000004,-0.016550100000000012,10
3.1850000000000005,-0.017755101000000023,10
3.22,-0.01898254399999999,10
3.2550000000000003,-0.02023242900000001,10
3.2900000000000005,-0.021504756000000014,10
3.325,-0.022799525,10
3.3600000000000003,-0.024116736000000014,10
3.3950000000000005,-0.02545638900000001,10
3.43,-0.026818484000000017,10
3.4650000000000003,-0.028203021000000023,10
3.5,-0.029609999999999997,10
0,0,20
0.035,0.0016295580000000004,20
0.07,0.0032142320000000005,20
0.10500000000000001,0.004754022000000001,20
0.14,0.006248928000000001,20
0.17500000000000002,0.007698950000000001,20
0.21000000000000002,0.0091040880000000015,20
0.24500000000000002,0.010464342000000001,20
0.28,0.011779712000000001,20
0.31500000000000006,0.013050198000000002,20
0.35000000000000003,0.014275800000000003,20
0.385,0.015456518,20
0.42000000000000004,0.016592352000000005,20
0.45500000000000007,0.017683302,20
0.49000000000000005,0.018729368000000003,20
0.525,0.019730550000000003,20
0.56,0.020686848,20
0.5950000000000001,0.021598262000000003,20
0.6300000000000001,0.022464792000000004,20
0.665,0.023286438,20
0.7000000000000001,0.024063200000000007,20
0.7350000000000001,0.024795078000000005,20
0.77,0.025482072,20
0.805,0.02612418200000001,20
0.8400000000000001,0.026721408000000006,20
0.8750000000000001,0.027273750000000006,20
0.9100000000000001,0.027781207999999998,20
0.9450000000000001,0.028243782000000002,20
0.9800000000000001,0.028661472,20
1.0150000000000001,0.029034278000000004,20
1.05,0.029362200000000005,20
1.0850000000000002,0.029645238,20
1.12,0.029883392,20
1.155,0.030076662000000004,20
1.1900000000000002,0.030225048,20
1.225,0.030328550000000003,20
1.2600000000000002,0.030387168,20
1.2950000000000002,0.030400902000000004,20
1.33,0.030369751999999993,20
1.3650000000000002,0.030293717999999997,20
1.4000000000000001,0.030172800000000007,20
1.435,0.030006998000000014,20
1.4700000000000002,0.029796312,20
1.5050000000000001,0.029540741999999988,20
1.54,0.029240288000000003,20
1.5750000000000002,0.028894950000000003,20
1.61,0.028504728000000014,20
1.6450000000000002,0.028069622000000002,20
1.6800000000000002,0.027589632000000003,20
1.715,0.027064757999999994,20
1.7500000000000002,0.026495000000000005,20
1.7850000000000001,0.025880358,20
1.8200000000000003,0.025220831999999985,20
1.8550000000000002,0.02451642200000001,20
1.8900000000000001,0.023767128,20
1.9250000000000003,0.022972950000000006,20
1.9600000000000002,0.02213388799999999,20
1.995,0.021249941999999994,20
2.0300000000000002,0.020321112000000002,20
2.0650000000000004,0.019347397999999988,20
2.1,0.018328800000000006,20
2.1350000000000002,0.017265317999999988,20
2.1700000000000004,0.01615695199999999,20
2.205,0.015003702000000008,20
2.24,0.01380556799999999,20
2.2750000000000004,0.012562550000000006,20
2.31,0.011274648000000012,20
2.345,0.009941861999999996,20
2.3800000000000003,0.008564191999999984,20
2.415,0.007141638000000006,20
2.45,0.00567419999999999,20
2.4850000000000003,0.004161877999999994,20
2.5200000000000005,0.0026046719999999746,20
2.555,0.0010025820000000019,20
2.5900000000000003,-6.443920000000075e-4,20
2.6250000000000004,-0.002336250000000012,20
2.66,-0.004072992000000025,20
2.6950000000000003,-0.005854618000000034,20
2.7300000000000004,-0.007681128000000037,20
2.765,-0.009552522000000008,20
2.8000000000000003,-0.011468800000000001,20
2.8350000000000004,-0.013429962000000017,20
2.87,-0.015436007999999973,20
2.9050000000000002,-0.017486938000000007,20
2.9400000000000004,-0.019582752000000037,20
2.975,-0.021723450000000005,20
3.0100000000000002,-0.023909032000000052,20
3.0450000000000004,-0.02613949800000004,20
3.08,-0.028414847999999993,20
3.115,-0.030735082000000025,20
3.1500000000000004,-0.033100200000000024,20
3.1850000000000005,-0.035510202000000046,20
3.22,-0.03796508799999998,20
3.2550000000000003,-0.04046485800000002,20
3.2900000000000005,-0.04300951200000003,20
3.325,-0.04559905,20
3.3600000000000003,-0.04823347200000003,20
3.3950000000000005,-0.05091277800000002,20
3.43,-0.053636968000000035,20
3.4650000000000003,-0.056406042000000045,20
3.5,-0.059219999999999995,20
0,0,30
0.035,0.0024443370000000004,30
0.07,0.004821348000000001,30
0.10500000000000001,0.007131033000000001,30
0.14,0.009373392000000003,30
0.17500000000000002,0.011548425000000001,30
0.21000000000000002,0.013656132000000003,30
0.24500000000000002,0.015696513,30
0.28,0.017669568000000004,30
0.31500000000000006,0.019575297000000005,30
0.35000000000000003,0.0214137,30
0.385,0.023184777,30
0.42000000000000004,0.024888528000000004,30
0.45500000000000007,0.026524953000000004,30
0.49000000000000005,0.028094052,30
0.525,0.029595825,30
0.56,0.031030272000000008,30
0.5950000000000001,0.032397393,30
0.6300000000000001,0.033697188,30
0.665,0.034929657,30
0.7000000000000001,0.0360948,30
0.7350000000000001,0.03719261700000001,30
0.77,0.038223108000000006,30
0.805,0.03918627300000001,30
0.8400000000000001,0.040082112,30
0.8750000000000001,0.040910625000000006,30
0.9100000000000001,0.041671812,30
0.9450000000000001,0.042365673000000006,30
0.9800000000000001,0.042992208,30
1.0150000000000001,0.04355141700000001,30
1.05,0.0440433,30
1.0850000000000002,0.044467857,30
1.12,0.04482508800000001,30
1.155,0.045114993,30
1.1900000000000002,0.04533757199999999,30
1.225,0.04549282500000001,30
1.2600000000000002,0.045580752,30
1.2950000000000002,0.045601353000000004,30
1.33,0.04555462800000001,30
1.3650000000000002,0.045440576999999996,30
1.4000000000000001,0.0452592,30
1.435,0.045010497000000003,30
1.4700000000000002,0.044694468,30
1.5050000000000001,0.044311112999999985,30
1.54,0.043860432000000005,30
1.5750000000000002,0.043342425000000004,30
1.61,0.04275709200000001,30
1.6450000000000002,0.042104433,30
1.6800000000000002,0.041384448000000004,30
1.715,0.040597137000000005,30
1.7500000000000002,0.0397425,30
1.7850000000000001,0.038820537,30
1.8200000000000003,0.037831247999999984,30
1.8550000000000002,0.036774633,30
1.8900000000000001,0.03565069200000001,30
1.9250000000000003,0.034459425,30
1.9600000000000002,0.033200831999999986,30
1.995,0.03187491299999999,30
2.0300000000000002,0.030481668000000003,30
2.0650000000000004,0.029021096999999982,30
2.1,0.027493199999999995,30
2.1350000000000002,0.02589797699999996,30
2.1700000000000004,0.024235427999999976,30
2.205,0.02250555300000001,30
2.24,0.020708352000000013,30
2.2750000000000004,0.01884382500000001,30
2.31,0.016911971999999997,30
2.345,0.014912793000000008,30
2.3800000000000003,0.012846287999999956,30
2.415,0.010712457000000009,30
2.45,0.0085113,30
2.4850000000000003,0.006242816999999984,30
2.5200000000000005,0.003907007999999962,30
2.555,0.001503872999999989,30
2.5900000000000003,-9.665880000000182e-4,30
2.6250000000000004,-0.0035043750000000318,30
2.66,-0.006109487999999996,30
2.6950000000000003,-0.008781927000000023,30
2.7300000000000004,-0.011521692000000056,30
2.765,-0.014328783000000012,30
2.8000000000000003,-0.01720320000000003,30
2.8350000000000004,-0.020144943000000054,30
2.87,-0.023154012,30
2.9050000000000002,-0.026230406999999983,30
2.9400000000000004,-0.029374128000000055,30
2.975,-0.03258517500000002,30
3.0100000000000002,-0.03586354800000008,30
3.0450000000000004,-0.03920924700000003,30
3.08,-0.04262227199999999,30
3.115,-0.046102623000000065,30
3.1500000000000004,-0.049650300000000036,30
3.1850000000000005,-0.05326530300000007,30
3.22,-0.056947632,30
3.2550000000000003,-0.060697287000000016,30
3.2900000000000005,-0.06451426800000004,30
3.325,-0.06839857499999999,30
3.3600000000000003,-0.07235020800000003,30
3.3950000000000005,-0.07636916700000002,30
3.43,-0.08045545200000001,30
3.4650000000000003,-0.08460906300000004,30
3.5,-0.08882999999999999,30
0,0,40
0.035,0.0032591160000000007,40
0.07,0.006428464000000001,40
0.10500000000000001,0.009508044000000002,40
0.14,0.012497856000000002,40
0.17500000000000002,0.015397900000000003,40
0.21000000000000002,0.018208176000000003,40
0.24500000000000002,0.020928684000000003,40
0.28,0.023559424000000002,40
0.31500000000000006,0.026100396000000005,40
0.35000000000000003,0.028551600000000007,40
0.385,0.030913036,40
0.42000000000000004,0.03318470400000001,40
0.45500000000000007,0.035366604,40
0.49000000000000005,0.037458736000000006,40
0.525,0.039461100000000006,40
0.56,0.041373696,40
0.5950000000000001,0.04319652400000001,40
0.6300000000000001,0.04492958400000001,40
0.665,0.046572876,40
0.7000000000000001,0.048126400000000014,40
0.7350000000000001,0.04959015600000001,40
0.77,0.050964144,40
0.805,0.05224836400000002,40
0.8400000000000001,0.05344281600000001,40
0.8750000000000001,0.05454750000000001,40
0.9100000000000001,0.055562415999999996,40
0.9450000000000001,0.056487564000000004,40
0.9800000000000001,0.057322944,40
1.0150000000000001,0.05806855600000001,40
1.05,0.05872440000000001,40
1.0850000000000002,0.059290476,40
1.12,0.059766784,40
1.155,0.06015332400000001,40
1.1900000000000002,0.060450096,40
1.225,0.060657100000000005,40
1.2600000000000002,0.060774336,40
1.2950000000000002,0.06080180400000001,40
1.33,0.060739503999999986,40
1.3650000000000002,0.060587435999999995,40
1.4000000000000001,0.06034560000000001,40
1.435,0.06001399600000003,40
1.4700000000000002,0.059592624,40
1.5050000000000001,0.059081483999999976,40
1.54,0.058480576000000006,40
1.5750000000000002,0.057789900000000005,40
1.61,0.05700945600000003,40
1.6450000000000002,0.056139244000000005,40
1.6800000000000002,0.055179264000000006,40
1.715,0.05412951599999999,40
1.7500000000000002,0.05299000000000001,40
1.7850000000000001,0.051760716,40
1.8200000000000003,0.05044166399999997,40
1.8550000000000002,0.04903284400000002,40
1.8900000000000001,0.047534256,40
1.9250000000000003,0.04594590000000001,40
1.9600000000000002,0.04426777599999998,40
1.995,0.04249988399999999,40
2.0300000000000002,0.040642224000000005,40
2.0650000000000004,0.038694795999999976,40
2.1,0.03665760000000001,40
2.1350000000000002,0.034530635999999976,40
2.1700000000000004,0.03231390399999998,40
2.205,0.030007404000000015,40
2.24,0.02761113599999998,40
2.2750000000000004,0.02512510000000001,40
2.31,0.022549296000000024,40
2.345,0.01988372399999999,40
2.3800000000000003,0.01712838399999997,40
2.415,0.014283276000000011,40
2.45,0.01134839999999998,40
2.4850000000000003,0.008323755999999988,40
2.5200000000000005,0.005209343999999949,40
2.555,0.0020051640000000037,40
2.5900000000000003,-0.001288784000000015,40
2.6250000000000004,-0.004672500000000024,40
2.66,-0.00814598400000005,40
2.6950000000000003,-0.011709236000000067,40
2.7300000000000004,-0.015362256000000074,40
2.765,-0.019105044000000015,40
2.8000000000000003,-0.022937600000000002,40
2.8350000000000004,-0.026859924000000035,40
2.87,-0.030872015999999947,40
2.9050000000000002,-0.034973876000000015,40
2.9400000000000004,-0.03916550400000007,40
2.975,-0.04344690000000001,40
3.0100000000000002,-0.047818064000000104,40
3.0450000000000004,-0.05227899600000008,40
3.08,-0.056829695999999985,40
3.115,-0.06147016400000005,40
3.1500000000000004,-0.06620040000000005,40
3.1850000000000005,-0.07102040400000009,40
3.22,-0.07593017599999996,40
3.2550000000000003,-0.08092971600000004,40
3.2900000000000005,-0.086019024000000055,40
3.325,-0.0911981,40
3.3600000000000003,-0.09646694400000005,40
3.3950000000000005,-0.10182555600000004,40
3.43,-0.10727393600000007,40
3.4650000000000003,-0.11281208400000009,40
3.5,-0.11843999999999999,40
0,0,50
0.035,0.004073895000000001,50
0.07,0.008035580000000002,50
0.10500000000000001,0.011885055000000004,50
0.14,0.015622320000000004,50
0.17500000000000002,0.019247375,50
0.21000000000000002,0.022760220000000005,50
0.24500000000000002,0.026160855000000004,50
0.28,0.029449280000000005,50
0.31500000000000006,0.032625495000000004,50
0.35000000000000003,0.0356895,50
0.385,0.038641295000000006,50
0.42000000000000004,0.04148088000000001,50
0.45500000000000007,0.044208255,50
0.49000000000000005,0.046823420000000004,50
0.525,0.049326375000000006,50
0.56,0.05171712000000001,50
0.5950000000000001,0.053995655000000004,50
0.6300000000000001,0.056161980000000014,50
0.665,0.058216094999999995,50
0.7000000000000001,0.060158,50
0.7350000000000001,0.06198769500000001,50
0.77,0.06370518000000001,50
0.805,0.06531045500000002,50
0.8400000000000001,0.06680352000000002,50
0.8750000000000001,0.06818437500000002,50
0.9100000000000001,0.06945302,50
0.9450000000000001,0.07060945500000002,50
0.9800000000000001,0.07165368000000001,50
1.0150000000000001,0.072585695,50
1.05,0.07340550000000001,50
1.0850000000000002,0.07411309500000002,50
1.12,0.07470848000000002,50
1.155,0.075191655,50
1.1900000000000002,0.07556262,50
1.225,0.075821375,50
1.2600000000000002,0.07596792000000001,50
1.2950000000000002,0.076002255,50
1.33,0.07592437999999999,50
1.3650000000000002,0.07573429499999998,50
1.4000000000000001,0.075432,50
1.435,0.07501749500000003,50
1.4700000000000002,0.07449077999999999,50
1.5050000000000001,0.073851855,50
1.54,0.07310072000000002,50
1.5750000000000002,0.072237375,50
1.61,0.07126182000000003,50
1.6450000000000002,0.070174055,50
1.6800000000000002,0.06897408000000002,50
1.715,0.067661895,50
1.7500000000000002,0.0662375,50
1.7850000000000001,0.06470089500000001,50
1.8200000000000003,0.06305207999999995,50
1.8550000000000002,0.06129105500000001,50
1.8900000000000001,0.05941782000000001,50
1.9250000000000003,0.05743237500000001,50
1.9600000000000002,0.055334720000000004,50
1.995,0.05312485499999997,50
2.0300000000000002,0.05080277999999999,50
2.0650000000000004,0.048368494999999984,50
2.1,0.045822,50
2.1350000000000002,0.04316329499999996,50
2.1700000000000004,0.040392380000000006,50
2.205,0.03750925499999999,50
2.24,0.034513920000000003,50
2.2750000000000004,0.031406374999999986,50
2.31,0.028186619999999996,50
2.345,0.024854655000000003,50
2.3800000000000003,0.021410479999999954,50
2.415,0.017854095000000014,50
2.45,0.014185499999999962,50
2.4850000000000003,0.010404694999999964,50
2.5200000000000005,0.006511679999999964,50
2.555,0.002506454999999963,50
2.5900000000000003,-0.0016109800000000396,50
2.6250000000000004,-0.005840625000000044,50
2.66,-0.01018248000000005,50
2.6950000000000003,-0.014636545000000112,50
2.7300000000000004,-0.01920282000000012,50
2.765,-0.02388130500000002,50
2.8000000000000003,-0.02867200000000003,50
2.8350000000000004,-0.0335749050000001,50
2.87,-0.03859001999999995,50
2.9050000000000002,-0.04371734500000002,50
2.9400000000000004,-0.04895688000000009,50
2.975,-0.054308625,50
3.0100000000000002,-0.059772580000000075,50
3.0450000000000004,-0.06534874500000004,50
3.08,-0.07103711999999995,50
3.115,-0.07683770500000003,50
3.1500000000000004,-0.08275050000000006,50
3.1850000000000005,-0.08877550500000009,50
3.22,-0.09491271999999995,50
3.2550000000000003,-0.10116214500000009,50
3.2900000000000005,-0.10752378000000007,50
3.325,-0.11399762499999999,50
3.3600000000000003,-0.12058368000000003,50
3.3950000000000005,-0.127281945,50
3.43,-0.13409242000000005,50
3.4650000000000003,-0.14101510500000003,50
3.5,-0.14805000000000007,50
0,0,60
0.035,0.004888674000000001,60
0.07,0.009642696000000003,60
0.10500000000000001,0.014262066000000002,60
0.14,0.018746784000000006,60
0.17500000000000002,0.023096850000000002,60
0.21000000000000002,0.027312264000000006,60
0.24500000000000002,0.031393026,60
0.28,0.03533913600000001,60
0.31500000000000006,0.03915059400000001,60
0.35000000000000003,0.0428274,60
0.385,0.046369554,60
0.42000000000000004,0.04977705600000001,60
0.45500000000000007,0.05304990600000001,60
0.49000000000000005,0.056188104,60
0.525,0.05919165,60
0.56,0.062060544000000016,60
0.5950000000000001,0.064794786,60
0.6300000000000001,0.067394376,60
0.665,0.069859314,60
0.7000000000000001,0.0721896,60
0.7350000000000001,0.07438523400000002,60
0.77,0.07644621600000001,60
0.805,0.07837254600000002,60
0.8400000000000001,0.080164224,60
0.8750000000000001,0.08182125000000001,60
0.9100000000000001,0.083343624,60
0.9450000000000001,0.08473134600000001,60
0.9800000000000001,0.085984416,60
1.0150000000000001,0.08710283400000002,60
1.05,0.0880866,60
1.0850000000000002,0.088935714,60
1.12,0.08965017600000003,60
1.155,0.090229986,60
1.1900000000000002,0.09067514399999999,60
1.225,0.09098565000000002,60
1.2600000000000002,0.091161504,60
1.2950000000000002,0.09120270600000001,60
1.33,0.09110925600000001,60
1.3650000000000002,0.09088115399999999,60
1.4000000000000001,0.0905184,60
1.435,0.09002099400000001,60
1.4700000000000002,0.089388936,60
1.5050000000000001,0.08862222599999997,60
1.54,0.08772086400000001,60
1.5750000000000002,0.08668485000000001,60
1.61,0.08551418400000002,60
1.6450000000000002,0.084208866,60
1.6800000000000002,0.08276889600000001,60
1.715,0.08119427400000001,60
1.7500000000000002,0.079485,60
1.7850000000000001,0.077641074,60
1.8200000000000003,0.07566249599999997,60
1.8550000000000002,0.073549266,60
1.8900000000000001,0.07130138400000002,60
1.9250000000000003,0.06891885,60
1.9600000000000002,0.06640166399999997,60
1.995,0.06374982599999998,60
2.0300000000000002,0.06096333600000001,60
2.0650000000000004,0.058042193999999964,60
2.1,0.05498639999999999,60
2.1350000000000002,0.05179595399999992,60
2.1700000000000004,0.04847085599999995,60
2.205,0.04501110600000002,60
2.24,0.041416704000000026,60
2.2750000000000004,0.03768765000000002,60
2.31,0.033823943999999995,60
2.345,0.029825586000000015,60
2.3800000000000003,0.02569257599999991,60
2.415,0.021424914000000017,60
2.45,0.0170226,60
2.4850000000000003,0.012485633999999968,60
2.5200000000000005,0.007814015999999924,60
2.555,0.003007745999999978,60
2.5900000000000003,-0.0019331760000000364,60
2.6250000000000004,-0.0070087500000000635,60
2.66,-0.012218975999999993,60
2.6950000000000003,-0.017563854000000045,60
2.7300000000000004,-0.02304338400000011,60
2.765,-0.028657566000000023,60
2.8000000000000003,-0.03440640000000006,60
2.8350000000000004,-0.04028988600000011,60
2.87,-0.046308024,60
2.9050000000000002,-0.05246081399999997,60
2.9400000000000004,-0.05874825600000011,60
2.975,-0.06517035000000004,60
3.0100000000000002,-0.07172709600000016,60
3.0450000000000004,-0.07841849400000006,60
3.08,-0.08524454399999998,60
3.115,-0.09220524600000013,60
3.1500000000000004,-0.09930060000000007,60
3.1850000000000005,-0.10653060600000014,60
3.22,-0.113895264,60
3.2550000000000003,-0.12139457400000003,60
3.2900000000000005,-0.12902853600000008,60
3.325,-0.13679714999999998,60
3.3600000000000003,-0.14470041600000005,60
3.3950000000000005,-0.15273833400000003,60
3.43,-0.16091090400000002,60
3.4650000000000003,-0.16921812600000008,60
3.5,-0.17765999999999998,60
0,0,70
0.035,0.005703453000000001,70
0.07,0.011249812000000001,70
0.10500000000000001,0.016639077000000002,70
0.14,0.021871248000000003,70
0.17500000000000002,0.026946325000000004,70
0.21000000000000002,0.03186430800000001,70
0.24500000000000002,0.036625197000000005,70
0.28,0.041228992000000006,70
0.31500000000000006,0.04567569300000001,70
0.35000000000000003,0.04996530000000001,70
0.385,0.05409781300000001,70
0.42000000000000004,0.058073232000000016,70
0.45500000000000007,0.06189155700000001,70
0.49000000000000005,0.065552788,70
0.525,0.069056925,70
0.56,0.07240396800000001,70
0.5950000000000001,0.07559391700000001,70
0.6300000000000001,0.07862677200000001,70
0.665,0.08150253300000002,70
0.7000000000000001,0.08422120000000002,70
0.7350000000000001,0.08678277300000001,70
